piece,key,part,pitch_class,pitch_name,pitch_midi,degree
bwv429.mxl,A,Bass,9,A2,45,1.0
bwv429.mxl,A,Bass,2,D3,50,4.0
bwv429.mxl,A,Bass,9,A3,57,1.0
bwv429.mxl,A,Bass,11,B3,59,2.0
bwv429.mxl,A,Bass,1,C#4,61,3.0
bwv429.mxl,A,Bass,8,G#3,56,7.0
bwv429.mxl,A,Bass,9,A3,57,1.0
bwv429.mxl,A,Bass,10,A#3,58,
bwv429.mxl,A,Bass,11,B3,59,2.0
bwv429.mxl,A,Bass,11,B2,47,2.0
bwv429.mxl,A,Bass,6,F#3,54,6.0
bwv429.mxl,A,Bass,5,E#3,53,
bwv429.mxl,A,Bass,6,F#3,54,6.0
bwv429.mxl,A,Bass,8,G#3,56,7.0
bwv429.mxl,A,Bass,9,A3,57,1.0
bwv429.mxl,A,Bass,2,D3,50,4.0
bwv429.mxl,A,Bass,4,E3,52,5.0
bwv429.mxl,A,Bass,6,F#3,54,6.0
bwv429.mxl,A,Bass,6,F#3,54,6.0
bwv429.mxl,A,Bass,5,E#3,53,
bwv429.mxl,A,Bass,3,D#3,51,
bwv429.mxl,A,Bass,5,E#3,53,
bwv429.mxl,A,Bass,1,C#3,49,3.0
bwv429.mxl,A,Bass,6,F#3,54,6.0
bwv429.mxl,A,Bass,4,E3,52,5.0
bwv429.mxl,A,Bass,9,A3,57,1.0
bwv429.mxl,A,Bass,8,G#3,56,7.0
bwv429.mxl,A,Bass,6,F#3,54,6.0
bwv429.mxl,A,Bass,4,E3,52,5.0
bwv429.mxl,A,Bass,3,D#3,51,
bwv429.mxl,A,Bass,11,B2,47,2.0
bwv429.mxl,A,Bass,4,E3,52,5.0
bwv429.mxl,A,Bass,3,D#3,51,
bwv429.mxl,A,Bass,1,C#3,49,3.0
bwv429.mxl,A,Bass,9,A2,45,1.0
bwv429.mxl,A,Bass,11,B2,47,2.0
bwv429.mxl,A,Bass,4,E3,52,5.0
bwv429.mxl,A,Bass,1,C#3,49,3.0
bwv429.mxl,A,Bass,6,F#3,54,6.0
bwv429.mxl,A,Bass,8,G#3,56,7.0
bwv429.mxl,A,Bass,9,A3,57,1.0
bwv429.mxl,A,Bass,7,G3,55,
bwv429.mxl,A,Bass,6,F#3,54,6.0
bwv429.mxl,A,Bass,4,E3,52,5.0
bwv429.mxl,A,Bass,2,D3,50,4.0
bwv429.mxl,A,Bass,4,E3,52,5.0
bwv429.mxl,A,Bass,4,E2,40,5.0
bwv429.mxl,A,Bass,9,A2,45,1.0
bwv43.11.mxl,G,Soprano,7,G4,67,1.0
bwv43.11.mxl,G,Soprano,7,G4,67,1.0
bwv43.11.mxl,G,Soprano,9,A4,69,2.0
bwv43.11.mxl,G,Soprano,11,B4,71,3.0
bwv43.11.mxl,G,Soprano,0,C5,72,4.0
bwv43.11.mxl,G,Soprano,2,D5,74,5.0
bwv43.11.mxl,G,Soprano,2,D5,74,5.0
bwv43.11.mxl,G,Soprano,2,D5,74,5.0
bwv43.11.mxl,G,Soprano,1,C#5,73,
bwv43.11.mxl,G,Soprano,2,D5,74,5.0
bwv43.11.mxl,G,Soprano,11,B4,71,3.0
bwv43.11.mxl,G,Soprano,0,C5,72,4.0
bwv43.11.mxl,G,Soprano,11,B4,71,3.0
bwv43.11.mxl,G,Soprano,9,A4,69,2.0
bwv43.11.mxl,G,Soprano,7,G4,67,1.0
bwv43.11.mxl,G,Soprano,6,F#4,66,7.0
bwv43.11.mxl,G,Soprano,7,G4,67,1.0
bwv43.11.mxl,G,Soprano,9,A4,69,2.0
bwv43.11.mxl,G,Soprano,9,A4,69,2.0
bwv43.11.mxl,G,Soprano,11,B4,71,3.0
bwv43.11.mxl,G,Soprano,0,C5,72,4.0
bwv43.11.mxl,G,Soprano,0,C5,72,4.0
bwv43.11.mxl,G,Soprano,11,B4,71,3.0
bwv43.11.mxl,G,Soprano,9,A4,69,2.0
bwv43.11.mxl,G,Soprano,11,B4,71,3.0
bwv43.11.mxl,G,Soprano,9,A4,69,2.0
bwv43.11.mxl,G,Soprano,11,B4,71,3.0
bwv43.11.mxl,G,Soprano,11,B4,71,3.0
bwv43.11.mxl,G,Soprano,11,B4,71,3.0
bwv43.11.mxl,G,Soprano,0,C5,72,4.0
bwv43.11.mxl,G,Soprano,2,D5,74,5.0
bwv43.11.mxl,G,Soprano,4,E5,76,6.0
bwv43.11.mxl,G,Soprano,4,E5,76,6.0
bwv43.11.mxl,G,Soprano,3,D#5,75,
bwv43.11.mxl,G,Soprano,3,D#5,75,
bwv43.11.mxl,G,Soprano,4,E5,76,6.0
bwv43.11.mxl,G,Soprano,6,F#5,78,7.0
bwv43.11.mxl,G,Soprano,7,G5,79,1.0
bwv43.11.mxl,G,Soprano,11,B4,71,3.0
bwv43.11.mxl,G,Soprano,0,C5,72,4.0
bwv43.11.mxl,G,Soprano,11,B4,71,3.0
bwv43.11.mxl,G,Soprano,9,A4,69,2.0
bwv43.11.mxl,G,Soprano,9,A4,69,2.0
bwv43.11.mxl,G,Soprano,2,D5,74,5.0
bwv43.11.mxl,G,Soprano,4,E5,76,6.0
bwv43.11.mxl,G,Soprano,2,D5,74,5.0
bwv43.11.mxl,G,Soprano,0,C5,72,4.0
bwv43.11.mxl,G,Soprano,11,B4,71,3.0
bwv43.11.mxl,G,Soprano,9,A4,69,2.0
bwv43.11.mxl,G,Soprano,7,G4,67,1.0
bwv43.11.mxl,G,Alto,2,D4,62,5.0
bwv43.11.mxl,G,Alto,4,E4,64,6.0
bwv43.11.mxl,G,Alto,6,F#4,66,7.0
bwv43.11.mxl,G,Alto,7,G4,67,1.0
bwv43.11.mxl,G,Alto,7,G4,67,1.0
bwv43.11.mxl,G,Alto,4,E4,64,6.0
bwv43.11.mxl,G,Alto,4,E4,64,6.0
bwv43.11.mxl,G,Alto,6,F#4,66,7.0
bwv43.11.mxl,G,Alto,7,G4,67,1.0
bwv43.11.mxl,G,Alto,4,E4,64,6.0
bwv43.11.mxl,G,Alto,2,D4,62,5.0
bwv43.11.mxl,G,Alto,2,D4,62,5.0
bwv43.11.mxl,G,Alto,11,B3,59,3.0
bwv43.11.mxl,G,Alto,2,D4,62,5.0
bwv43.11.mxl,G,Alto,2,D4,62,5.0
bwv43.11.mxl,G,Alto,2,D4,62,5.0
bwv43.11.mxl,G,Alto,2,D4,62,5.0
bwv43.11.mxl,G,Alto,2,D4,62,5.0
bwv43.11.mxl,G,Alto,0,C4,60,4.0
bwv43.11.mxl,G,Alto,4,E4,64,6.0
bwv43.11.mxl,G,Alto,4,E4,64,6.0
bwv43.11.mxl,G,Alto,4,E4,64,6.0
bwv43.11.mxl,G,Alto,0,C4,60,4.0
bwv43.11.mxl,G,Alto,4,E4,64,6.0
bwv43.11.mxl,G,Alto,8,G#4,68,
bwv43.11.mxl,G,Alto,8,G#4,68,
bwv43.11.mxl,G,Alto,9,A4,69,2.0
bwv43.11.mxl,G,Alto,9,A4,69,2.0
bwv43.11.mxl,G,Alto,6,F#4,66,7.0
bwv43.11.mxl,G,Alto,6,F#4,66,7.0
bwv43.11.mxl,G,Alto,7,G4,67,1.0
bwv43.11.mxl,G,Alto,9,A4,69,2.0
bwv43.11.mxl,G,Alto,11,B4,71,3.0
bwv43.11.mxl,G,Alto,7,G4,67,1.0
bwv43.11.mxl,G,Alto,7,G4,67,1.0
bwv43.11.mxl,G,Alto,7,G4,67,1.0
bwv43.11.mxl,G,Alto,6,F#4,66,7.0
bwv43.11.mxl,G,Alto,6,F#4,66,7.0
bwv43.11.mxl,G,Alto,7,G4,67,1.0
bwv43.11.mxl,G,Alto,7,G4,67,1.0
bwv43.11.mxl,G,Alto,6,F#4,66,7.0
bwv43.11.mxl,G,Alto,4,E4,64,6.0
bwv43.11.mxl,G,Alto,2,D4,62,5.0
bwv43.11.mxl,G,Alto,2,D4,62,5.0
bwv43.11.mxl,G,Alto,2,D4,62,5.0
bwv43.11.mxl,G,Tenor,11,B3,59,3.0
bwv43.11.mxl,G,Tenor,11,B3,59,3.0
bwv43.11.mxl,G,Tenor,2,D4,62,5.0
bwv43.11.mxl,G,Tenor,2,D4,62,5.0
bwv43.11.mxl,G,Tenor,0,C4,60,4.0
bwv43.11.mxl,G,Tenor,11,B3,59,3.0
bwv43.11.mxl,G,Tenor,11,B3,59,3.0
bwv43.11.mxl,G,Tenor,9,A3,57,2.0
bwv43.11.mxl,G,Tenor,9,A3,57,2.0
bwv43.11.mxl,G,Tenor,9,A3,57,2.0
bwv43.11.mxl,G,Tenor,7,G3,55,1.0
bwv43.11.mxl,G,Tenor,7,G3,55,1.0
bwv43.11.mxl,G,Tenor,7,G3,55,1.0
bwv43.11.mxl,G,Tenor,6,F#3,54,7.0
bwv43.11.mxl,G,Tenor,4,E3,52,6.0
bwv43.11.mxl,G,Tenor,9,A3,57,2.0
bwv43.11.mxl,G,Tenor,11,B3,59,3.0
bwv43.11.mxl,G,Tenor,6,F#3,54,7.0
bwv43.11.mxl,G,Tenor,6,F#3,54,7.0
bwv43.11.mxl,G,Tenor,8,G#3,56,
bwv43.11.mxl,G,Tenor,9,A3,57,2.0
bwv43.11.mxl,G,Tenor,9,A3,57,2.0
bwv43.11.mxl,G,Tenor,8,G#3,56,
bwv43.11.mxl,G,Tenor,9,A3,57,2.0
bwv43.11.mxl,G,Tenor,8,G#3,56,
bwv43.11.mxl,G,Tenor,9,A3,57,2.0
bwv43.11.mxl,G,Tenor,8,G#3,56,
bwv43.11.mxl,G,Tenor,11,B3,59,3.0
bwv43.11.mxl,G,Tenor,4,E4,64,6.0
bwv43.11.mxl,G,Tenor,4,E4,64,6.0
bwv43.11.mxl,G,Tenor,2,D4,62,5.0
bwv43.11.mxl,G,Tenor,0,C4,60,4.0
bwv43.11.mxl,G,Tenor,0,C4,60,4.0
bwv43.11.mxl,G,Tenor,11,B3,59,3.0
bwv43.11.mxl,G,Tenor,11,B3,59,3.0
bwv43.11.mxl,G,Tenor,11,B3,59,3.0
bwv43.11.mxl,G,Tenor,2,D4,62,5.0
bwv43.11.mxl,G,Tenor,2,D4,62,5.0
bwv43.11.mxl,G,Tenor,2,D4,62,5.0
bwv43.11.mxl,G,Tenor,4,E4,64,6.0
bwv43.11.mxl,G,Tenor,2,D4,62,5.0
bwv43.11.mxl,G,Tenor,2,D4,62,5.0
bwv43.11.mxl,G,Tenor,2,D4,62,5.0
bwv43.11.mxl,G,Tenor,2,D4,62,5.0
bwv43.11.mxl,G,Tenor,0,C4,60,4.0
bwv43.11.mxl,G,Tenor,9,A3,57,2.0
bwv43.11.mxl,G,Tenor,7,G3,55,1.0
bwv43.11.mxl,G,Tenor,7,G3,55,1.0
bwv43.11.mxl,G,Tenor,7,G3,55,1.0
bwv43.11.mxl,G,Tenor,6,F#3,54,7.0
bwv43.11.mxl,G,Tenor,11,B3,59,3.0
bwv43.11.mxl,G,Bass,7,G3,55,1.0
bwv43.11.mxl,G,Bass,4,E3,52,6.0
bwv43.11.mxl,G,Bass,2,D3,50,5.0
bwv43.11.mxl,G,Bass,7,G3,55,1.0
bwv43.11.mxl,G,Bass,9,A3,57,2.0
bwv43.11.mxl,G,Bass,11,B3,59,3.0
bwv43.11.mxl,G,Bass,7,G3,55,1.0
bwv43.11.mxl,G,Bass,9,A3,57,2.0
bwv43.11.mxl,G,Bass,9,A2,45,2.0
bwv43.11.mxl,G,Bass,2,D3,50,5.0
bwv43.11.mxl,G,Bass,7,G3,55,1.0
bwv43.11.mxl,G,Bass,0,C3,48,4.0
bwv43.11.mxl,G,Bass,7,G2,43,1.0
bwv43.11.mxl,G,Bass,2,D3,50,5.0
bwv43.11.mxl,G,Bass,4,E3,52,6.0
bwv43.11.mxl,G,Bass,2,D3,50,5.0
bwv43.11.mxl,G,Bass,7,G2,43,1.0
bwv43.11.mxl,G,Bass,2,D3,50,5.0
bwv43.11.mxl,G,Bass,2,D3,50,5.0
bwv43.11.mxl,G,Bass,11,B2,47,3.0
bwv43.11.mxl,G,Bass,9,A2,45,2.0
bwv43.11.mxl,G,Bass,0,C3,48,4.0
bwv43.11.mxl,G,Bass,4,E3,52,6.0
bwv43.11.mxl,G,Bass,4,E3,52,6.0
bwv43.11.mxl,G,Bass,9,A2,45,2.0
bwv43.11.mxl,G,Bass,4,E3,52,6.0
bwv43.11.mxl,G,Bass,4,E3,52,6.0
bwv43.11.mxl,G,Bass,4,E3,52,6.0
bwv43.11.mxl,G,Bass,9,A3,57,2.0
bwv43.11.mxl,G,Bass,11,B3,59,3.0
bwv43.11.mxl,G,Bass,0,C4,60,4.0
bwv43.11.mxl,G,Bass,9,A3,57,2.0
bwv43.11.mxl,G,Bass,11,B3,59,3.0
bwv43.11.mxl,G,Bass,11,B3,59,3.0
bwv43.11.mxl,G,Bass,4,E3,52,6.0
bwv43.11.mxl,G,Bass,2,D3,50,5.0
bwv43.11.mxl,G,Bass,7,G3,55,1.0
bwv43.11.mxl,G,Bass,7,G3,55,1.0
bwv43.11.mxl,G,Bass,0,C3,48,4.0
bwv43.11.mxl,G,Bass,7,G2,43,1.0
bwv43.11.mxl,G,Bass,2,D3,50,5.0
bwv43.11.mxl,G,Bass,2,D3,50,5.0
bwv43.11.mxl,G,Bass,11,B2,47,3.0
bwv43.11.mxl,G,Bass,0,C3,48,4.0
bwv43.11.mxl,G,Bass,2,D3,50,5.0
bwv43.11.mxl,G,Bass,4,E3,52,6.0
bwv43.11.mxl,G,Bass,7,G3,55,1.0
bwv43.11.mxl,G,Bass,2,D3,50,5.0
bwv43.11.mxl,G,Bass,7,G2,43,1.0
bwv430.mxl,A,Soprano,9,A4,69,1.0
bwv430.mxl,A,Soprano,4,E4,64,5.0
bwv430.mxl,A,Soprano,6,F#4,66,6.0
bwv430.mxl,A,Soprano,8,G#4,68,7.0
bwv430.mxl,A,Soprano,9,A4,69,1.0
bwv430.mxl,A,Soprano,11,B4,71,2.0
bwv430.mxl,A,Soprano,1,C#5,73,3.0
bwv430.mxl,A,Soprano,9,A4,69,1.0
bwv430.mxl,A,Soprano,1,C#5,73,3.0
bwv430.mxl,A,Soprano,2,D5,74,4.0
bwv430.mxl,A,Soprano,4,E5,76,5.0
bwv430.mxl,A,Soprano,4,E5,76,5.0
bwv430.mxl,A,Soprano,1,C#5,73,3.0
bwv430.mxl,A,Soprano,2,D5,74,4.0
bwv430.mxl,A,Soprano,4,E5,76,5.0
bwv430.mxl,A,Soprano,2,D5,74,4.0
bwv430.mxl,A,Soprano,1,C#5,73,3.0
bwv430.mxl,A,Soprano,1,C#5,73,3.0
bwv430.mxl,A,Soprano,2,D5,74,4.0
bwv430.mxl,A,Soprano,1,C#5,73,3.0
bwv430.mxl,A,Soprano,11,B4,71,2.0
bwv430.mxl,A,Soprano,9,A4,69,1.0
bwv430.mxl,A,Soprano,11,B4,71,2.0
bwv430.mxl,A,Soprano,1,C#5,73,3.0
bwv430.mxl,A,Soprano,1,C#5,73,3.0
bwv430.mxl,A,Soprano,9,A4,69,1.0
bwv430.mxl,A,Soprano,1,C#5,73,3.0
bwv430.mxl,A,Soprano,2,D5,74,4.0
bwv430.mxl,A,Soprano,4,E5,76,5.0
bwv430.mxl,A,Soprano,4,E5,76,5.0
bwv430.mxl,A,Soprano,1,C#5,73,3.0
bwv430.mxl,A,Soprano,2,D5,74,4.0
bwv430.mxl,A,Soprano,4,E5,76,5.0
bwv430.mxl,A,Soprano,2,D5,74,4.0
bwv430.mxl,A,Soprano,1,C#5,73,3.0
bwv430.mxl,A,Soprano,1,C#5,73,3.0
bwv430.mxl,A,Soprano,2,D5,74,4.0
bwv430.mxl,A,Soprano,1,C#5,73,3.0
bwv430.mxl,A,Soprano,11,B4,71,2.0
bwv430.mxl,A,Soprano,9,A4,69,1.0
bwv430.mxl,A,Soprano,11,B4,71,2.0
bwv430.mxl,A,Soprano,1,C#5,73,3.0
bwv430.mxl,A,Soprano,1,C#5,73,3.0
bwv430.mxl,A,Soprano,9,A4,69,1.0
bwv430.mxl,A,Soprano,11,B4,71,2.0
bwv430.mxl,A,Soprano,1,C#5,73,3.0
bwv430.mxl,A,Soprano,1,C#5,73,3.0
bwv430.mxl,A,Soprano,6,F#4,66,6.0
bwv430.mxl,A,Soprano,8,G#4,68,7.0
bwv430.mxl,A,Soprano,9,A4,69,1.0
bwv430.mxl,A,Soprano,8,G#4,68,7.0
bwv430.mxl,A,Soprano,6,F#4,66,6.0
bwv430.mxl,A,Soprano,4,E4,64,5.0
bwv430.mxl,A,Soprano,4,E4,64,5.0
bwv430.mxl,A,Soprano,9,A4,69,1.0
bwv430.mxl,A,Soprano,11,B4,71,2.0
bwv430.mxl,A,Soprano,1,C#5,73,3.0
bwv430.mxl,A,Soprano,11,B4,71,2.0
bwv430.mxl,A,Soprano,1,C#5,73,3.0
bwv430.mxl,A,Soprano,2,D5,74,4.0
bwv430.mxl,A,Soprano,1,C#5,73,3.0
bwv430.mxl,A,Soprano,11,B4,71,2.0
bwv430.mxl,A,Soprano,9,A4,69,1.0
bwv430.mxl,A,Alto,1,C#4,61,3.0
bwv430.mxl,A,Alto,2,D4,62,4.0
bwv430.mxl,A,Alto,4,E4,64,5.0
bwv430.mxl,A,Alto,11,B3,59,2.0
bwv430.mxl,A,Alto,11,B3,59,2.0
bwv430.mxl,A,Alto,9,A3,57,1.0
bwv430.mxl,A,Alto,4,E4,64,5.0
bwv430.mxl,A,Alto,4,E4,64,5.0
bwv430.mxl,A,Alto,2,D4,62,4.0
bwv430.mxl,A,Alto,4,E4,64,5.0
bwv430.mxl,A,Alto,4,E4,64,5.0
bwv430.mxl,A,Alto,4,E4,64,5.0
bwv430.mxl,A,Alto,4,E4,64,5.0
bwv430.mxl,A,Alto,6,F#4,66,6.0
bwv430.mxl,A,Alto,6,F#4,66,6.0
bwv430.mxl,A,Alto,5,E#4,65,
bwv430.mxl,A,Alto,6,F#4,66,6.0
bwv430.mxl,A,Alto,8,G#4,68,7.0
bwv430.mxl,A,Alto,9,A4,69,1.0
bwv430.mxl,A,Alto,9,A4,69,1.0
bwv430.mxl,A,Alto,11,B4,71,2.0
bwv430.mxl,A,Alto,9,A4,69,1.0
bwv430.mxl,A,Alto,8,G#4,68,7.0
bwv430.mxl,A,Alto,6,F#4,66,6.0
bwv430.mxl,A,Alto,6,F#4,66,6.0
bwv430.mxl,A,Alto,5,E#4,65,
bwv430.mxl,A,Alto,1,C#4,61,3.0
bwv430.mxl,A,Alto,6,F#4,66,6.0
bwv430.mxl,A,Alto,4,E4,64,5.0
bwv430.mxl,A,Alto,6,F#4,66,6.0
bwv430.mxl,A,Alto,8,G#4,68,7.0
bwv430.mxl,A,Alto,9,A4,69,1.0
bwv430.mxl,A,Alto,8,G#4,68,7.0
bwv430.mxl,A,Alto,9,A4,69,1.0
bwv430.mxl,A,Alto,8,G#4,68,7.0
bwv430.mxl,A,Alto,6,F#4,66,6.0
bwv430.mxl,A,Alto,8,G#4,68,7.0
bwv430.mxl,A,Alto,9,A4,69,1.0
bwv430.mxl,A,Alto,9,A4,69,1.0
bwv430.mxl,A,Alto,9,A4,69,1.0
bwv430.mxl,A,Alto,8,G#4,68,7.0
bwv430.mxl,A,Alto,9,A4,69,1.0
bwv430.mxl,A,Alto,4,E4,64,5.0
bwv430.mxl,A,Alto,6,F#4,66,6.0
bwv430.mxl,A,Alto,8,G#4,68,7.0
bwv430.mxl,A,Alto,9,A4,69,1.0
bwv430.mxl,A,Alto,7,G4,67,
bwv430.mxl,A,Alto,6,F#4,66,6.0
bwv430.mxl,A,Alto,4,E4,64,5.0
bwv430.mxl,A,Alto,4,E4,64,5.0
bwv430.mxl,A,Alto,8,G#4,68,7.0
bwv430.mxl,A,Alto,6,F#4,66,6.0
bwv430.mxl,A,Alto,4,E4,64,5.0
bwv430.mxl,A,Alto,3,D#4,63,
bwv430.mxl,A,Alto,4,E4,64,5.0
bwv430.mxl,A,Alto,6,F#4,66,6.0
bwv430.mxl,A,Alto,4,E4,64,5.0
bwv430.mxl,A,Alto,3,D#4,63,
bwv430.mxl,A,Alto,4,E4,64,5.0
bwv430.mxl,A,Alto,11,B3,59,2.0
bwv430.mxl,A,Alto,4,E4,64,5.0
bwv430.mxl,A,Alto,4,E4,64,5.0
bwv430.mxl,A,Alto,4,E4,64,5.0
bwv430.mxl,A,Alto,2,D4,62,4.0
bwv430.mxl,A,Alto,4,E4,64,5.0
bwv430.mxl,A,Alto,6,F#4,66,6.0
bwv430.mxl,A,Alto,6,F#4,66,6.0
bwv430.mxl,A,Alto,8,G#4,68,7.0
bwv430.mxl,A,Alto,9,A4,69,1.0
bwv430.mxl,A,Alto,8,G#4,68,7.0
bwv430.mxl,A,Alto,6,F#4,66,6.0
bwv430.mxl,A,Alto,8,G#4,68,7.0
bwv430.mxl,A,Alto,4,E4,64,5.0
bwv430.mxl,A,Tenor,4,E3,52,5.0
bwv430.mxl,A,Tenor,9,A3,57,1.0
bwv430.mxl,A,Tenor,8,G#3,56,7.0
bwv430.mxl,A,Tenor,6,F#3,54,6.0
bwv430.mxl,A,Tenor,1,C#4,61,3.0
bwv430.mxl,A,Tenor,1,C#4,61,3.0
bwv430.mxl,A,Tenor,11,B3,59,2.0
bwv430.mxl,A,Tenor,9,A3,57,1.0
bwv430.mxl,A,Tenor,7,G3,55,
bwv430.mxl,A,Tenor,6,F#3,54,6.0
bwv430.mxl,A,Tenor,9,A3,57,1.0
bwv430.mxl,A,Tenor,8,G#3,56,7.0
bwv430.mxl,A,Tenor,9,A3,57,1.0
bwv430.mxl,A,Tenor,11,B3,59,2.0
bwv430.mxl,A,Tenor,9,A3,57,1.0
bwv430.mxl,A,Tenor,11,B3,59,2.0
bwv430.mxl,A,Tenor,1,C#4,61,3.0
bwv430.mxl,A,Tenor,11,B3,59,2.0
bwv430.mxl,A,Tenor,1,C#4,61,3.0
bwv430.mxl,A,Tenor,2,D4,62,4.0
bwv430.mxl,A,Tenor,4,E4,64,5.0
bwv430.mxl,A,Tenor,6,F#4,66,6.0
bwv430.mxl,A,Tenor,4,E4,64,5.0
bwv430.mxl,A,Tenor,6,F#4,66,6.0
bwv430.mxl,A,Tenor,4,E4,64,5.0
bwv430.mxl,A,Tenor,2,D4,62,4.0
bwv430.mxl,A,Tenor,1,C#4,61,3.0
bwv430.mxl,A,Tenor,1,C#4,61,3.0
bwv430.mxl,A,Tenor,11,B3,59,2.0
bwv430.mxl,A,Tenor,9,A3,57,1.0
bwv430.mxl,A,Tenor,8,G#3,56,7.0
bwv430.mxl,A,Tenor,6,F#3,54,6.0
bwv430.mxl,A,Tenor,9,A3,57,1.0
bwv430.mxl,A,Tenor,11,B3,59,2.0
bwv430.mxl,A,Tenor,9,A3,57,1.0
bwv430.mxl,A,Tenor,11,B3,59,2.0
bwv430.mxl,A,Tenor,4,E4,64,5.0
bwv430.mxl,A,Tenor,4,E4,64,5.0
bwv430.mxl,A,Tenor,4,E4,64,5.0
bwv430.mxl,A,Tenor,6,F#4,66,6.0
bwv430.mxl,A,Tenor,2,D4,62,4.0
bwv430.mxl,A,Tenor,11,B3,59,2.0
bwv430.mxl,A,Tenor,4,E4,64,5.0
bwv430.mxl,A,Tenor,4,E4,64,5.0
bwv430.mxl,A,Tenor,4,E4,64,5.0
bwv430.mxl,A,Tenor,6,F#4,66,6.0
bwv430.mxl,A,Tenor,11,B3,59,2.0
bwv430.mxl,A,Tenor,1,C#4,61,3.0
bwv430.mxl,A,Tenor,2,D4,62,4.0
bwv430.mxl,A,Tenor,4,E4,64,5.0
bwv430.mxl,A,Tenor,2,D4,62,4.0
bwv430.mxl,A,Tenor,4,E4,64,5.0
bwv430.mxl,A,Tenor,4,E4,64,5.0
bwv430.mxl,A,Tenor,2,D4,62,4.0
bwv430.mxl,A,Tenor,11,B3,59,2.0
bwv430.mxl,A,Tenor,9,A3,57,1.0
bwv430.mxl,A,Tenor,8,G#3,56,7.0
bwv430.mxl,A,Tenor,9,A3,57,1.0
bwv430.mxl,A,Tenor,1,C#4,61,3.0
bwv430.mxl,A,Tenor,11,B3,59,2.0
bwv430.mxl,A,Tenor,11,B3,59,2.0
bwv430.mxl,A,Tenor,11,B3,59,2.0
bwv430.mxl,A,Tenor,1,C#4,61,3.0
bwv430.mxl,A,Tenor,6,F#3,54,6.0
bwv430.mxl,A,Tenor,8,G#3,56,7.0
bwv430.mxl,A,Tenor,8,G#3,56,7.0
bwv430.mxl,A,Tenor,9,A3,57,1.0
bwv430.mxl,A,Tenor,11,B3,59,2.0
bwv430.mxl,A,Tenor,4,E3,52,5.0
bwv430.mxl,A,Tenor,11,B3,59,2.0
bwv430.mxl,A,Tenor,9,A3,57,1.0
bwv430.mxl,A,Tenor,8,G#3,56,7.0
bwv430.mxl,A,Tenor,9,A3,57,1.0
bwv430.mxl,A,Tenor,11,B3,59,2.0
bwv430.mxl,A,Tenor,11,B3,59,2.0
bwv430.mxl,A,Tenor,1,C#4,61,3.0
bwv430.mxl,A,Tenor,2,D4,62,4.0
bwv430.mxl,A,Tenor,4,E4,64,5.0
bwv430.mxl,A,Tenor,6,F#4,66,6.0
bwv430.mxl,A,Tenor,2,D4,62,4.0
bwv430.mxl,A,Tenor,11,B3,59,2.0
bwv430.mxl,A,Tenor,4,E4,64,5.0
bwv430.mxl,A,Tenor,1,C#4,61,3.0
bwv430.mxl,A,Bass,9,A2,45,1.0
bwv430.mxl,A,Bass,11,B2,47,2.0
bwv430.mxl,A,Bass,1,C#3,49,3.0
bwv430.mxl,A,Bass,3,D#3,51,
bwv430.mxl,A,Bass,5,E#3,53,
bwv430.mxl,A,Bass,6,F#3,54,6.0
bwv430.mxl,A,Bass,8,G#3,56,7.0
bwv430.mxl,A,Bass,9,A3,57,1.0
bwv430.mxl,A,Bass,2,D3,50,4.0
bwv430.mxl,A,Bass,9,A3,57,1.0
bwv430.mxl,A,Bass,11,B3,59,2.0
bwv430.mxl,A,Bass,1,C#4,61,3.0
bwv430.mxl,A,Bass,11,B3,59,2.0
bwv430.mxl,A,Bass,9,A3,57,1.0
bwv430.mxl,A,Bass,8,G#3,56,7.0
bwv430.mxl,A,Bass,9,A3,57,1.0
bwv430.mxl,A,Bass,10,A#3,58,
bwv430.mxl,A,Bass,11,B3,59,2.0
bwv430.mxl,A,Bass,11,B2,47,2.0
bwv430.mxl,A,Bass,6,F#3,54,6.0
bwv430.mxl,A,Bass,9,A3,57,1.0
bwv430.mxl,A,Bass,9,A3,57,1.0
bwv430.mxl,A,Bass,8,G#3,56,7.0
bwv430.mxl,A,Bass,6,F#3,54,6.0
bwv430.mxl,A,Bass,5,E#3,53,
bwv430.mxl,A,Bass,6,F#3,54,6.0
bwv430.mxl,A,Bass,2,D3,50,4.0
bwv430.mxl,A,Bass,9,A2,45,1.0
bwv430.mxl,A,Bass,11,B2,47,2.0
bwv430.mxl,A,Bass,1,C#3,49,3.0
bwv430.mxl,A,Bass,6,F#2,42,6.0
bwv430.mxl,A,Bass,6,F#3,54,6.0
bwv430.mxl,A,Bass,8,G#3,56,7.0
bwv430.mxl,A,Bass,6,F#3,54,6.0
bwv430.mxl,A,Bass,4,E3,52,5.0
bwv430.mxl,A,Bass,9,A3,57,1.0
bwv430.mxl,A,Bass,1,C#3,49,3.0
bwv430.mxl,A,Bass,11,B2,47,2.0
bwv430.mxl,A,Bass,4,E3,52,5.0
bwv430.mxl,A,Bass,9,A2,45,1.0
bwv430.mxl,A,Bass,9,A3,57,1.0
bwv430.mxl,A,Bass,9,A3,57,1.0
bwv430.mxl,A,Bass,9,A3,57,1.0
bwv430.mxl,A,Bass,8,G#3,56,7.0
bwv430.mxl,A,Bass,1,C#4,61,3.0
bwv430.mxl,A,Bass,11,B3,59,2.0
bwv430.mxl,A,Bass,9,A3,57,1.0
bwv430.mxl,A,Bass,9,A2,45,1.0
